series_id,surface,base_temperature,monday_is_day_off,tuesday_is_day_off,wednesday_is_day_off,thursday_is_day_off,friday_is_day_off,saturday_is_day_off,sunday_is_day_off
103251,x-small,low,False,False,False,False,False,True,True
103252,large,low,False,False,False,False,False,True,True
103254,x-small,low,False,False,False,False,False,True,True
103261,x-large,low,False,False,False,False,False,True,True
103263,x-large,low,False,False,False,False,False,True,True
103264,small,low,False,False,False,False,False,True,True
103266,x-large,low,False,False,False,False,False,True,True
103267,medium,low,False,False,False,False,False,True,True
103268,x-large,low,False,False,False,False,False,True,True
103271,small,low,False,False,False,False,False,True,True
103274,x-small,low,False,False,False,False,False,True,True
103276,xx-small,low,False,False,False,False,False,True,True
103277,medium,low,False,False,False,False,False,True,True
103278,small,low,False,False,False,False,False,False,False
103281,x-large,low,False,False,False,False,False,True,True
103282,x-small,low,False,False,False,False,False,True,True
103292,xx-large,high,False,False,False,False,False,True,True
103297,x-large,low,False,False,False,False,False,True,True
103298,x-large,low,False,False,False,False,False,True,True
103299,x-large,low,False,False,False,False,False,True,True
103300,x-small,low,False,False,False,False,False,True,True
103301,x-small,low,False,False,False,False,False,True,True
103302,x-large,low,False,False,False,False,False,True,True
103305,medium,low,False,False,False,False,False,True,True
103307,xx-large,low,False,False,False,False,True,True,True
103310,x-small,low,False,False,False,False,False,True,True
103312,x-large,low,False,False,False,False,False,True,True
103315,x-small,low,False,False,False,False,False,True,True
103319,x-small,low,False,False,False,False,False,True,True
103320,medium,low,False,False,False,False,False,True,True
103321,x-large,low,False,False,False,False,False,True,True
103322,medium,low,False,False,False,False,False,True,True
103324,xx-small,high,False,False,False,False,False,False,False
103326,x-small,low,False,False,False,False,False,True,True
103328,x-large,low,False,False,False,False,False,True,True
103331,x-large,low,False,False,False,False,False,True,True
103332,x-large,low,False,False,False,False,False,True,True
103334,x-large,low,False,False,False,False,False,True,True
103336,small,low,False,False,False,False,False,True,True
103338,xx-large,low,False,False,False,False,False,True,True
103342,large,low,False,False,False,False,False,True,True
103343,small,low,False,False,False,False,False,True,True
103345,x-large,low,False,False,False,False,False,True,True
103346,x-large,low,False,False,False,False,False,True,True
103349,x-small,low,False,False,False,False,False,True,True
103351,medium,low,False,False,False,False,False,True,True
103356,xx-small,low,False,False,False,False,False,True,True
103357,xx-large,low,False,False,False,False,False,True,True
103359,xx-large,low,False,False,False,False,False,True,True
103362,small,low,False,False,False,False,False,True,True
103363,large,low,False,False,False,False,False,True,True
103364,x-small,low,False,False,False,False,False,True,True
103365,xx-large,low,False,False,False,False,False,True,True
103366,xx-large,low,False,False,False,False,False,True,True
103368,xx-small,low,False,False,False,False,False,True,True
103370,xx-large,low,False,False,False,False,True,True,True
103373,xx-large,low,False,False,False,False,False,False,True
103378,x-small,low,False,False,False,False,False,True,True
103379,x-large,low,False,False,False,False,False,False,False
103380,x-small,low,False,False,False,False,False,True,True
103385,x-large,low,False,False,False,False,False,True,True
103391,x-small,low,False,False,False,False,False,True,True
103392,x-large,low,False,False,False,False,False,True,True
103393,xx-large,low,False,False,False,False,False,True,True
103396,xx-large,low,False,False,False,False,False,True,True
103397,x-large,low,False,False,False,False,False,False,True
103408,large,low,False,False,False,False,False,True,True
103411,xx-small,low,False,False,False,False,False,True,True
103412,x-large,low,False,False,False,False,False,True,True
103417,small,low,False,False,False,False,False,True,True
103423,x-large,low,False,False,False,False,False,True,True
103424,xx-small,low,False,False,False,False,False,True,True
103425,xx-large,low,False,False,False,False,False,True,True
103428,x-small,low,False,False,False,False,False,True,True
103430,xx-small,low,False,False,False,False,False,True,True
103432,x-small,low,False,False,False,False,False,True,True
103434,x-small,low,False,False,False,False,False,True,True
103436,large,low,False,False,False,False,False,True,True
103437,small,low,False,False,False,False,False,True,True
103438,small,low,False,False,False,False,False,True,True
103439,x-small,low,False,False,False,False,False,True,True
103442,medium,low,False,False,False,False,False,True,True
103445,medium,low,False,False,False,False,False,True,True
103446,xx-small,low,False,False,False,False,False,True,True
103448,x-small,low,False,False,False,False,False,True,True
103449,x-large,low,False,False,False,False,False,True,True
103450,small,low,False,False,False,False,False,True,True
103454,small,low,False,False,False,False,False,True,True
103455,x-small,low,False,False,False,False,False,True,True
103457,xx-large,low,False,False,False,False,False,False,True
103461,x-large,low,False,False,False,False,False,True,True
103463,small,low,False,False,False,False,False,True,True
103464,x-large,low,False,False,False,False,False,True,True
103465,x-large,low,False,False,False,False,False,True,True
103466,medium,low,False,False,False,False,False,True,True
103467,x-large,low,False,False,False,False,False,True,True
103475,medium,low,False,False,False,False,False,True,True
103476,x-small,low,False,False,False,False,False,True,True
103477,x-large,low,False,False,False,False,False,True,True
103478,medium,low,False,False,False,False,False,True,True
103486,x-large,low,False,False,False,False,False,True,True
103489,small,low,False,False,False,False,False,True,True
103492,xx-large,low,True,True,True,True,True,True,True
103493,x-small,low,False,False,False,False,False,True,True
103496,large,low,False,False,False,False,False,True,True
103498,x-small,low,False,False,False,False,False,True,True
103499,xx-large,low,True,True,True,True,True,True,True
103500,large,low,False,False,False,False,False,True,True
103501,x-large,low,False,False,False,False,False,True,True
103502,xx-small,low,False,False,False,False,False,True,True
103503,xx-small,low,False,False,False,False,False,True,True
103504,xx-small,low,False,False,False,False,False,True,True
103505,x-small,low,False,False,False,False,False,True,True
103510,x-small,high,False,False,False,False,False,False,False
103517,x-large,low,False,False,False,False,False,True,True
103523,small,low,False,False,False,False,False,True,True
103525,x-small,low,False,False,False,False,False,True,True
103527,x-small,low,False,False,False,False,False,True,True
103528,x-large,low,False,False,False,False,False,True,True
103530,xx-large,low,False,False,False,False,False,True,True
103531,medium,low,False,False,False,False,False,False,False
103536,medium,low,False,False,False,False,False,True,True
103537,medium,low,False,False,False,False,False,True,True
103539,x-large,low,False,False,False,False,False,True,True
103541,x-large,low,False,False,False,False,False,True,True
103544,x-large,low,False,False,False,False,False,True,True
103545,xx-small,low,False,False,False,False,False,True,True
103551,small,low,False,False,False,False,False,True,True
103556,xx-large,high,False,False,False,False,False,True,True
103560,large,low,False,False,False,False,False,False,False
103561,small,low,False,False,False,False,False,False,False
103567,xx-small,low,False,False,False,False,False,True,True
103568,xx-small,low,False,False,False,False,False,True,True
103570,large,low,False,False,False,False,False,False,False
103577,x-large,low,False,False,False,False,False,True,True
103578,x-large,low,False,False,False,False,False,True,True
103582,medium,low,False,False,False,False,False,True,True
103583,x-small,low,False,False,False,False,False,True,True
103585,x-small,low,False,False,False,False,False,True,True
103594,xx-small,low,False,False,False,False,False,True,True
103595,medium,low,False,False,False,False,False,True,True
103596,large,low,False,False,False,False,False,True,True
103597,small,low,False,False,False,False,False,True,True
103599,x-small,low,False,False,False,False,False,True,True
103600,x-small,low,False,False,False,False,False,True,True
103601,x-large,low,False,False,False,False,False,True,True
103605,large,low,False,False,False,False,False,True,True
103607,small,low,False,False,False,False,False,True,True
103608,xx-small,low,False,False,False,False,False,True,True
103611,medium,low,False,False,False,False,False,True,True
103615,x-small,low,False,False,False,False,False,True,True
103617,medium,low,False,False,False,False,False,True,True
103619,xx-small,low,False,False,False,False,False,True,True
103621,x-small,low,False,False,False,False,False,True,True
103625,x-large,low,False,False,False,False,False,True,True
103626,x-large,low,False,False,False,False,False,True,True
103627,xx-large,low,False,False,False,False,False,True,True
103628,medium,low,False,False,False,False,False,True,True
103629,x-small,low,False,False,False,False,False,True,True
103633,x-large,low,False,False,False,False,False,True,True
103634,x-large,low,False,False,False,False,False,True,True
